,data_clean,label
2591,nama kadang bahaya buruburu zarry hendrik,Negatif
2592,terima kasih bulan sayang maaf sibuk sekali ada ngehubingin kangen maaf suka bikin tunggu kesal cinta,Positif
2593,seram sekali sih jual nipunipu bawa duit orang tenang sekali kabar barang order customer belikan,Negatif
2594,cinta terima lebih kurang anggap indah alas tinggal,Positif
2595,nama guna belasut mesra papa pirang romeo rabun serabi solo punya kak ronzzykevin wkwk belasut mesra sih ramai wkwk,Positif
2596,kaji pagi sakit sedekah sedih sedekah pintu sedekah kah allah kembali sedekah bentuk duga ajaib sedekah,Positif
2597,tuntut takut penuh tuntut terima pasti buat bahagia cara,Negatif
2598,barusan ejek anakanak instagram twitter tinggal zaman jokesnya copy paste instagram orisinal twitter banyak usernya dewasa konten bagus instagram,Negatif
2599,kemarin payah bocah,Negatif
2600,jalan diklaksonin terus wkwk pas tempat sepi senggol tunggu ya allah sumpah seram sekali muka tiga senggol belok kiri senggol belok kanan teriak orang,Negatif
2601,orang tepat belakang selangkahbukan kalahhanya suka posisi ituyadia suka belakangmudan tatap depantanpa cinta ada belakang,Negatif
2602,perkembangn khidupn sungguh dahsyat akibat dirasakn sisi ada pilih agama mengedepankn nilai dasar kemanusiaankberadabn uniform resource locator,Negatif
2603,manfaat sebaikbaiknya pulang ya pulang biar buka rumah barang keluarga momen priceless sekali,Positif
2604,nama guna wkwk malese talah contoh suuzan cemburu tidak berani duduk belah ada pikir tuhkan sih tidak mau belah biar tempel wkwkkwwk gede rasa belah ada teman,Positif
2605,askmf kulit normal skincarenya sih jaga kulit bersih takut pakai wkwk,Negatif
2606,kenal kampus ramai grup takut dengar notifikasi grup geter masuk pesan huhu,Negatif
2607,muda ajar kelana kelak meni selalu kerja rumah tangga ajak kelana singgah bilang peluk terima kasih sayang,Positif
2608,rt nama guna besar cermin mampu abai perasaanperasaan yan tidak asa hampa marah,Negatif
2609,jembatan super indonesia dago jembatan anak tangga sempit terjal pagar pendek naik pakai gamis takut tinggi in allah turun kaki lemas gemetar uniform resource locator,Negatif
2610,askmf dewasa sadar teman di saat susah tidak ada semangatin coy malam khawatir sekali ganggu tidur malam but pendem puruk,Negatif
2611,cipta indah indah ingin hati doa berdzikir indah wujud milik,Positif
2612,nama guna suka ku inya dingin orang sayang bujur lawan ina hiih kena ina lawan buhan jelek tampan na wkwk,Negatif
2613,seajaibajaibnya tulis lipat jarak putar dekat hidup mati insan tatap muka jatuh cinta kuat rupiah,Positif
2614,ya selangkang otak situ ngeress ada habib imam dan bagai chat sex dan bagai identitas agama jamin suka sex catcalling dan bagai meni simpang sex selingkuh,Negatif
2615,ya konteks proses sempurna mnerus hg tuj bangsa diinginkn makmur sejahtera online sepakat konsentrasi,Positif
2616,francey kejut dengar teriak jiwa lompat tonton jumpscare film horor wajah francey ubah ngeri wanita belah,Negatif
2617,hidup sama dua lewat hujan badai tak akan henti hidup semat mentari ku cinta pada uniform resource locator,Positif
2618,cinta pasanganmujauh ada cinta tumbuh rumahcinta rambut mutih kulit kencang pergi sadar betapa cinta putri uniform resource locator,Positif
2619,bahaya mercury untung cepat sadar stop pakai produk instan ya sayang kulit sehat cantik putih utama sehat drw aman mercury plus aman,Negatif
2620,kemarin lamtur bicara bank bank negara indonesia masalah cuek sih perhati sekali uang gaji mbanking cek persen gaji,Negatif
2621,masuk lingkung serba salah takut teman takut teman takut kecewa,Negatif
2622,surga dunia di kamar serasa benar surga akhirat wifi terima kasih telkom suasana surgaaaaa surga dunia mirip surga akhirat enaaak pakai ratus kali wifi rumah pakai ya warga indonesia,Positif
2623,lebaran kemarin ada kirim paket aceh berat pakai usaha cepat kirim tanggal tanggal pagi pakai juta ribet ya proses,Negatif
2624,icut skipskip seram gelaaaa malam habis jejeritan langsung lompat kamar umi tidur umi,Negatif
2625,nama guna nama guna order driver gojek mgomel terang alamat tulis lihat aplikasi pegang tulis lengkap no rumah no kesal omel in aplikasi gojek ygvkrg kom,Negatif
2626,dibully suka marah kejar sih tukang bully tangkap badan lelah muncul bulir bulir air cucur mata,Negatif
2627,ya begitu kenal njlimet menye sekali iya tidak ya,Negatif
2628,mas nama guna nih jatuh cinta kenal orang hati sakit sembuh,Negatif
2629,golput salut nama guna nya presiden menang publik lawan politik mngcap sombong menang uniform resource locator,Positif
2630,hapus hempas diri ganti cinta hilang cinta ubah tahan waktu biar cinta cara,Positif
2631,muka cari muka bukti kerja cari muka nya tua saja uniform resource locator,Negatif
2632,sore pulang malas mas takut maleman kadang suka ada beruang hewan buas mampus siang langsung pergi jambi ganggu sosok mistis maleman jalan,Negatif
2633,giat ibadah salat dzuhur uils koja terima manfaat tugas damping ibadah salat dzuhur jemaah indah sama uniform resource locator,Positif
2634,aku jatuh cinta aksara bicara semesta untai cerita,Positif
2635,lihat tementemen kawin ngeri pikir ya kawin dengar pikir takut,Negatif
2636,mon maaf party pooper fakultas disebrang jalan rektorat nafas hati tulung ciduk bu tengs uniform resource locator,Negatif
2637,cinta cinta tuhan lelah sayang asih cinta nya mulia cinta mana dunia,Positif
2638,puasa asa sekali khusu salat tarawih aji hitung jari kali rasa curhat aji main twitter,Negatif
2639,bacot parah galak marah deh marah lex caca kapokgabisa bohong cinta bodoh ya susah sekali suruh tidur makan my human diary tak tau gara gara,Negatif
2640,nama guna bilang eyel isi ngejebak belikan ngomel di jalan eh amuk motor mirip bawa anak orang teriak menang gubris kencang bawa,Negatif
2641,jujur jatuh cinta someone dar my heart beats faster when think of her tak akan beritahu,Positif
2642,panik benda bagi guru pas kelas rela kantin toilet jaga benda malu nilai takut tahu nama orang tua,Negatif
2643,ada bahasa guyon nih sih ucha sih rin sih rin taksir sih joni sih bowo cha turut keren cha sih ucha yajelas rin hehe,Positif
2644,kecewa pakde nama guna semenjak ada kriminalisasi komisi berantas korupsi perintah beliau tambah novel baswedan tuntas,Negatif
2645,coba ada teman ya allah perkara gadapet dicurigain ibuhamil ciken naget iya serta happy meal,Negatif
2646,minggu suka bolos gereja tonton bareng power rmarahs di rumah teman rumah penuh kadang dengar tidak bisa lihat film miris,Negatif
2647,hari bahagia papa pergi belakang panggung sebentar menang papa menang papa bahagia papa doa lirih doa tuhan papa,Positif
2648,rindu ungkap banyakbanyak insan kenal sahaja rindu rindu sangatsangat lampau pergi anak kasih sayang umi adik rindu umi al fatihah,Negatif
2649,jalan kali kota kali tani teman sayang nyaman kursi alhasil jalan kes bosan,Negatif
2650,dialog malam renung iya ada tuhan ada iya janji kiamat iya tuhan peduli indonesia iya tuhan peduli pada aku kira,Negatif
2651,day pagi leyehleyeh pas air galon habis panik isi ulang galon turun gunung jalan subhanallah tempuh jam pulang pergi ampir jatuh jurang gara gara tanjak ngeri jalan rusak,Negatif
2652,ya kumpul nya kumpul di rumah biar leluasa ya buka sama rumah orang enak orang huhuhh pulang ya pulang,Negatif
2653,nama guna nama guna sih orang kemarin studi banding amerika hasil ada jalut becak way,Negatif
2654,kali baca kisah zaman nabi jatuh cinta semuaaaaa malam nih baca saidina umar hati ya allah saidina umar,Positif
2655,dik moga paham cinta halal rindu sah mudah mulia perhati sikap pilih rangkul tuai nyaman gandeng syukur temu curi pandang,Positif
2656,mata mata ku jatuh cinta,Positif
2657,aduh cerita mana inti ya syukur pasrah ikhtiar kencang adaaa bikin untung tantang hidup doa orang tua utama,Positif
2658,tak tau akun aneh ngefollow seram harus ganti nama guna delete acc,Negatif
2659,bakar hutan turun drastis banding berkat tegas nama guna pecat kepala polisi daerah pangkodam bakar hutan uniform resource locator,Positif
2660,nama guna tabung rencana bagus paksa jelek ada penalti henti jalan bunga beda deposito copet jalan butuh bayar sekolah sekolah ibu amme,Negatif
2661,driver gojek stres tahan pas lempar batu kepala orang ramai lihat ujung nya bawa rt lapor samper keluarga beliau salemba,Negatif
2662,sih dera akun alter suka flashing her boobs once in bilang merinding siksa siksa alami haha uniform resource locator,Negatif
2663,pikir profesor biar junior banding profesor cebong anu mutu dedikasi uniform resource locator,Positif
2664,takut semester maksimal ajar semester pulang sore berangkat pagi alamat tres dada,Negatif
2665,nama guna nyabutnya santae pakai jari kena kuku beli softlennya bagus ku beli soflen teman warna an hitam gangapa in ujug gatal perih etaunya robek untung cepat luar,Negatif
2666,blio kasih nyata ofensif menteri agama pas rapat dewan wakil rakyat travel agent umrohhaji well tahu ya kapasitas,Negatif
2667,mama ajak cerita dongeng tahu pulang papa wajah lelah papa mama kabar laku hari,Positif
2668,orang orang hasil buat gagal kti etik yuk foto yuk sial goda,Negatif
2669,late post mumpung cerah unggah segar tugas main puncak kelimutu,Positif
2670,nyebayangin orang bangun sahur masjid ceplos shooowershower shower bapakbapak ibukibuk uniform resource locator,Negatif
2671,batin baikbaik ya milik baru mas ganteng cafe tar pakai main cafe mirip ku janjiin,Negatif
2672,seni demokrasi ya kritik mempatuahi beliau presiden sekretariat jenderal pbb siapa tidak mau kritik mati surga damai kritik ya,Negatif
2673,sandar pundaku rasa nyaman harus bagi beri nyaman,Positif
2674,retweet minat cerita seram tengok je takut tengok kat wayang nih dengar suara je jerit tutup mata,Negatif
2675,haha pesona pesona kakak,Positif
2676,haha wahyu setan allah nama guna nama guna nama guna nama guna nama guna uniform resource locator,Negatif
2677,posesif sahabat takut apa in jealous ada gebetan ajak jalan takut hilang sahabat jealous,Negatif
2678,ada suntik campak pas sekali pipis pas kelas sengaja lihat orang bawa kotak pikir suntik takut ya sudah tahu lari lebih dahulu teriak suntik suntik,Negatif
2679,benci hasut orang benci benci selesai hidup putus tali rezeki mati sakit hati,Negatif
2680,nama guna lahir rahim perempuan robek tubuh hidup rasa kasih sayang kasih sayang wanita tulus kasih ibu,Positif
2681,huwawawaaaaaa tanoshimidesuuu pribadi sayang sekali circle aaaaaa creyong gambar suka senang sekali mez suka gambar khawatir kontribusi sbagainya,Positif
2682,dekat orang gila takut sekali teman dengar bilang gede ya paha ya tuhan teh piknik naha ada geginian telpon teman pakai bicara akan suruh jemput,Negatif
2683,nama guna psi blunder bagus partai politik butuh dukung rakyat lapis masyarakat dukung keluarga mantan presiden soeharto,Negatif
2684,bersin ah kena bulu bersin debu nih bersin tiga gatal sekali hidung bersin empat keenama fix flu nih,Negatif
2685,pixy lama lama gemesim ya jatuh cinta lip cream nya mirip nya jatih cinta duh uniform resource locator,Positif
2686,laku ada singa masuk rumah suruh singa makan biar mati nak makan singa uh ngeri ya off anonla,Negatif
2687,lagu sembah nama guna nama guna wali kota solo fx had rudyatmo kota solo kenal luas berkat lagu solo nama guna nama guna uniform resource locator,Positif
2688,seram nih mati lampu ngeri pas tinggal keluarga yoyakarta besok rumah mati lampu,Negatif
2689,desi sayang desi suka desi ungkap asa desi lepas pendam uniform resource locator,Positif
2690,ada untuk ada untuk,Positif
2691,jaman hutang tembus an jaman markas komando brigade mobil bobol jaman bocah cina nghina presiden bilang lucu an jaman gerebek kantor berita,Negatif
2692,oh iya mahasiswa reguler kelas beliau syukur mahasiswa reguler temu beliau first impression kakak abel jujur ngeri maksud semester ih bau cikur,Negatif
2693,done suami biar rajin ajar masak sa ah by the way tengkyuuu bosss adhekhadoet besok ya haha,Positif
2694,cinta sederhana ada untuk untuk tonton,Positif
2695,selamat kuota uniform resource locator harga ya ucap ucap selamat cantik jelek,Positif
2696,pindah on seru event torch relay asi games rumah jabat gubernur provinsi sulawesi selatan uniform resource locator,Positif
2697,mahkamah konstitusi dear nama guna hapus ambang batas calon presiden rakyat pilih tanda tangan petisi uniform resource locator nama guna,Negatif
2698,nama guna bayar pakai tokopedia lapor cantum kode iur sekiansekian kode iur nomer,Negatif
2699,di sini biar sepi izin sama ikat restu semesta sayang paruh hati,Positif
2700,cinta tak akan jalan ada seti tulus tuntun seti tulus,Positif
2701,dilemma ku jam gin lapar go food naspad duta mang jaya super enak takut tidak bisa tidur siang besok pagi hu,Negatif
2702,cuaca terik syukur ya sorong puasa rajin hujan bal mamake sering terik sekali by the way biak panas udara bikin segar,Negatif
2703,alir darah hantar rindu selasela sel otak bisik sirat uniform resource locator,Negatif
2704,hari ada padat senang wish me luck and healthy deh minggu fingers crossed,Positif
2705,empat sarap seno tuti bicara ikhlas raut wajah ubah banding kemarin tertawa canda kemarin hilang pagi,Negatif
2706,untung ada kakak dua ngebantuin posisi gelap tidak ada nyala senter handphone takut ada orang jenis nya,Negatif
2707,butuh teman cewek pura butuh teman cowok dichat jawab oh iya haha dan lain lain diread,Negatif
2708,ada jatuh percaya ajar bangkit,Negatif
2709,komen min posting karya orang tolong izin tag sih milik karya feed balas coba direct message kalimat komentar feed akun,Negatif
2710,suka cara suka,Positif
2711,moga tayang film antara tebar benihbenih cinta tumbuh saudara umat manusia uniform resource locator,Positif
2712,kemarin kampus ada anak kambing nyebrang eh kambing nya nyebrang histeris takut tabrak,Negatif
2713,datang genap pergi ganjil lahir sebaikbaik manusia guna sama,Negatif
2714,ah lantur wkwk pokok niat pakai bulu mata palsu khawatir ada rintang niat allah bantu moga niat langkah tinggal bulu mata palsu allah kasih ganjar surga ya,Positif
2715,puskesmas antre orang hamil lanjut usia dahulu di sini daftar online utama akumah prioritas hati,Negatif
2716,nama guna siang min saldo bonus tcash ada sms pemberitahuannya langsung aktivkan tcash walet mohn bntuanx trmaksih min,Negatif
2717,pas pacar pergi tonton bioskop orang ih nontonnya pacar terus ajak nih situ ajak ku sentil amandel,Negatif
2718,ah eyang pelit tidaksaya carin istri tujuh nih,Negatif
2719,waallahu alam sok takut ilmu cetek sekali simpul ada alquran hadis lebih waallahu alam,Negatif
2720,kenal mencintaimuhati utuh penuh cinta pilih terima bagainmanapun luka pilihandan cinta anugerah sempat tuhan,Positif
2721,sayang benar hadap cowok tajir ganteng pintar serba dan lain lain pindah,Positif
2722,lihat boneka sus ampun ajak tonton film horor boneka sabrina,Negatif
2723,nama guna halo min kuota gb pakai kuota habis ya mohon bantu uniform resource locator,Negatif
